Year,LOBBYIST_ID,EMPLOYER_ID,CLIENT_ID,LOBBYIST_SALUTATION,LOBBYIST_FIRST_NAME,LOBBYIST_MIDDLE_INITIAL,LOBBYIST_LAST_NAME,LOBBYIST_SUFFIX,EMPLOYER_NAME,CLIENT_NAME,Column A,CONTRIBUTION_ID,PERIOD_START,PERIOD_END,CONTRIBUTION_DATE,RECIPIENT,AMOUNT,LOBBYIST_ID,LOBBYIST_FIRST_NAME,LOBBYIST_LAST_NAME,CREATED_DATE,CONTRIBUTION_DATE3,recipient_surname,CLIENT.INDUSTRY,ORIGINAL.CLIENT.NAME
2016,35924,7081,15001,Mr.,David,M,Dring,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,5058,15413,2016-04-01,2016-06-30,2016-06-22,Citizens for Joe Moore,300.00,35924,David,Dring,2016-09-07,2016-06-22,Moore,HOSPITALITY / RESTAURANT,SMG
2016,35924,7081,15001,Mr.,David,M,Dring,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,5063,15411,2016-01-01,2016-03-31,2016-02-23,12th Ward Democratic Organization,500.00,35924,David,Dring,2016-09-07,2016-02-23,Cardenas,HOSPITALITY / RESTAURANT,SMG
2016,35924,7081,15001,Mr.,David,M,Dring,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,5065,15415,2016-04-01,2016-06-30,2016-06-22,Hopkins for Chicago,300.00,35924,David,Dring,2016-09-07,2016-06-22,Hopkins,HOSPITALITY / RESTAURANT,SMG
2016,35924,7081,15001,Mr.,David,M,Dring,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,5067,15414,2016-04-01,2016-06-30,2016-06-22,Friends of Carrie M. Austin,300.00,35924,David,Dring,2016-09-07,2016-06-22,Austin,HOSPITALITY / RESTAURANT,SMG
2016,35924,7081,15001,Mr.,David,M,Dring,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,5138,15888,2016-07-01,2016-09-30,2016-09-14,Alderman Carrie Austin 34th Ward Dem. Org.,300.00,35924,David,Dring,2016-10-14,2016-09-14,Austin,HOSPITALITY / RESTAURANT,SMG
2016,35924,7081,15001,Mr.,David,M,Dring,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,5143,15889,2016-07-01,2016-09-30,2016-09-14,Alderman Patrick O'Connor,500.00,35924,David,Dring,2016-10-14,2016-09-14,O'Connor,HOSPITALITY / RESTAURANT,SMG
2016,35924,7081,15001,Mr.,David,M,Dring,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,5149,15891,2016-07-01,2016-09-30,2016-09-14,Alderman Ameya Pawar,250.00,35924,David,Dring,2016-10-14,2016-09-14,Pawar,HOSPITALITY / RESTAURANT,SMG
2016,35924,7081,15001,Mr.,David,M,Dring,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,5152,15890,2016-07-01,2016-09-30,2016-09-14,Alderman Jason Ervin,500.00,35924,David,Dring,2016-10-14,2016-09-14,Ervin,HOSPITALITY / RESTAURANT,SMG
2016,35921,7081,15001,Mr.,MICHAEL,J,KASPER,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,5046,15388,2016-01-01,2016-03-31,2016-02-23,Alderman Scott Waguespack,500.00,35921,MICHAEL,KASPER,2016-09-07,2016-02-23,Waguespack,HOSPITALITY / RESTAURANT,SMG
2016,35921,7081,15001,Mr.,MICHAEL,J,KASPER,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,5047,15386,2016-01-01,2016-03-31,2016-02-23,12th Ward Democratic Organization,500.00,35921,MICHAEL,KASPER,2016-09-07,2016-02-23,Cardenas,HOSPITALITY / RESTAURANT,SMG
2016,35921,7081,15001,Mr.,MICHAEL,J,KASPER,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,5051,15389,2016-01-01,2016-03-31,2016-02-24,Alderman Carrie M. Austin,500.00,35921,MICHAEL,KASPER,2016-09-07,2016-02-24,Austin,HOSPITALITY / RESTAURANT,SMG
2016,35921,7081,15001,Mr.,MICHAEL,J,KASPER,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,5054,15384,2016-04-01,2016-06-30,2016-06-22,Citizens for Deb Mell,300.00,35921,MICHAEL,KASPER,2016-09-07,2016-06-22,Mell,HOSPITALITY / RESTAURANT,SMG
2016,35921,7081,15001,Mr.,MICHAEL,J,KASPER,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,5056,15385,2016-04-01,2016-06-30,2016-06-22,Citizens for Joe Moore,300.00,35921,MICHAEL,KASPER,2016-09-07,2016-06-22,Moore,HOSPITALITY / RESTAURANT,SMG
2016,35921,7081,15001,Mr.,MICHAEL,J,KASPER,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,5057,15387,2016-01-01,2016-03-31,2016-02-24,11th Ward Democratic Party Campaign Committee,300.00,35921,MICHAEL,KASPER,2016-09-07,2016-02-24,Thompson,HOSPITALITY / RESTAURANT,SMG
2016,35921,7081,15001,Mr.,MICHAEL,J,KASPER,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,5059,15383,2016-04-01,2016-06-30,2016-06-22,Hopkins for Chicago,300.00,35921,MICHAEL,KASPER,2016-09-07,2016-06-22,Hopkins,HOSPITALITY / RESTAURANT,SMG
2016,35921,7081,15001,Mr.,MICHAEL,J,KASPER,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,5061,15381,2016-04-01,2016-06-30,2016-06-22,24th Ward Democratic Organization Ald. Michael Scott,300.00,35921,MICHAEL,KASPER,2016-09-07,2016-06-22,Scott,HOSPITALITY / RESTAURANT,SMG
2016,35921,7081,15001,Mr.,MICHAEL,J,KASPER,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,5066,15382,2016-04-01,2016-06-30,2016-06-22,Friends of Carrie M. Austin,300.00,35921,MICHAEL,KASPER,2016-09-07,2016-06-22,Austin,HOSPITALITY / RESTAURANT,SMG
2016,35921,7081,15001,Mr.,MICHAEL,J,KASPER,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,5113,15767,2016-07-01,2016-09-30,2016-09-14,Alderman Ameya Pawar,250.00,35921,MICHAEL,KASPER,2016-10-10,2016-09-14,Pawar,HOSPITALITY / RESTAURANT,SMG
2016,35921,7081,15001,Mr.,MICHAEL,J,KASPER,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,5114,15765,2016-07-01,2016-09-30,2016-09-14,Alderman Patrick O'Connor,500.00,35921,MICHAEL,KASPER,2016-10-10,2016-09-14,O'Connor,HOSPITALITY / RESTAURANT,SMG
2016,35921,7081,15001,Mr.,MICHAEL,J,KASPER,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,5116,15766,2016-07-01,2016-09-30,2016-09-14,Alderman Jason Ervin,500.00,35921,MICHAEL,KASPER,2016-10-10,2016-09-14,Ervin,HOSPITALITY / RESTAURANT,SMG
2016,35921,7081,15001,Mr.,MICHAEL,J,KASPER,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,5117,15764,2016-07-01,2016-09-30,2016-09-14,Alderman Carrie Austin 34th Ward Dem. Org.,300.00,35921,MICHAEL,KASPER,2016-10-10,2016-09-14,Austin,HOSPITALITY / RESTAURANT,SMG
2016,36881,7081,15001,Mr.,MICHAEL,J,KASPER,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,5166,16003,2016-04-01,2016-06-30,2016-06-22,Hopkins for Chicago,300.00,36881,MICHAEL,KASPER,2016-10-18,2016-06-22,Hopkins,HOSPITALITY / RESTAURANT,SMG
2016,36881,7081,15001,Mr.,MICHAEL,J,KASPER,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,5170,16005,2016-04-01,2016-06-30,2016-06-22,Friends of Carrie M. Austin,300.00,36881,MICHAEL,KASPER,2016-10-18,2016-06-22,Austin,HOSPITALITY / RESTAURANT,SMG
2016,36881,7081,15001,Mr.,MICHAEL,J,KASPER,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,5171,16007,2016-07-01,2016-09-30,2016-09-14,Alderman Jason Ervin,500.00,36881,MICHAEL,KASPER,2016-10-18,2016-09-14,Ervin,HOSPITALITY / RESTAURANT,SMG
2016,36881,7081,15001,Mr.,MICHAEL,J,KASPER,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,5172,16009,2016-07-01,2016-09-30,2016-09-14,Alderman Ameya Pawar,250.00,36881,MICHAEL,KASPER,2016-10-18,2016-09-14,Pawar,HOSPITALITY / RESTAURANT,SMG
2016,36881,7081,15001,Mr.,MICHAEL,J,KASPER,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,5180,16008,2016-07-01,2016-09-30,2016-09-14,Alderman Patrick O'Connor,500.00,36881,MICHAEL,KASPER,2016-10-18,2016-09-14,O'Connor,HOSPITALITY / RESTAURANT,SMG
2016,36881,7081,15001,Mr.,MICHAEL,J,KASPER,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,5181,16010,2016-01-01,2016-03-31,2016-02-23,12th Ward Democratic Organization,500.00,36881,MICHAEL,KASPER,2016-10-18,2016-02-23,Cardenas,HOSPITALITY / RESTAURANT,SMG
2016,36881,7081,15001,Mr.,MICHAEL,J,KASPER,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,5186,16011,2016-01-01,2016-03-31,2016-02-23,Alderman Scott Waguespack,500.00,36881,MICHAEL,KASPER,2016-10-18,2016-02-23,Waguespack,HOSPITALITY / RESTAURANT,SMG
2016,36881,7081,15001,Mr.,MICHAEL,J,KASPER,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,5187,16012,2016-01-01,2016-03-31,2016-02-24,Alderman Carrie M. Austin,500.00,36881,MICHAEL,KASPER,2016-10-18,2016-02-24,Austin,HOSPITALITY / RESTAURANT,SMG
2016,36881,7081,15001,Mr.,MICHAEL,J,KASPER,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,5188,16004,2016-04-01,2016-06-30,2016-06-22,24th Ward Democratic Organization Ald. Michael Scott,300.00,36881,MICHAEL,KASPER,2016-10-18,2016-06-22,Scott,HOSPITALITY / RESTAURANT,SMG
2016,36881,7081,15001,Mr.,MICHAEL,J,KASPER,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,5191,16006,2016-07-01,2016-09-30,2016-09-14,Alderman Carrie Austin 34th Ward Dem. Org.,300.00,36881,MICHAEL,KASPER,2016-10-18,2016-09-14,Austin,HOSPITALITY / RESTAURANT,SMG
2016,36881,7081,15001,Mr.,MICHAEL,J,KASPER,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,5195,16013,2016-01-01,2016-03-31,2016-02-24,11th Ward Democratic Party Campaign Committee,300.00,36881,MICHAEL,KASPER,2016-10-18,2016-02-24,Thompson,HOSPITALITY / RESTAURANT,SMG
2016,36881,7081,15001,Mr.,MICHAEL,J,KASPER,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,5208,16001,2016-04-01,2016-06-30,2016-06-22,Citizens for Deb Mell,300.00,36881,MICHAEL,KASPER,2016-10-18,2016-06-22,Mell,HOSPITALITY / RESTAURANT,SMG
2016,36881,7081,15001,Mr.,MICHAEL,J,KASPER,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,5210,16002,2016-04-01,2016-06-30,2016-06-22,Citizens for Joe Moore,300.00,36881,MICHAEL,KASPER,2016-10-18,2016-06-22,Moore,HOSPITALITY / RESTAURANT,SMG
2016,36883,7081,15001,Mr.,David,M,Dring,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,5167,16036,2016-07-01,2016-09-30,2016-09-14,Alderman Ameya Pawar,250.00,36883,David,Dring,2016-10-18,2016-09-14,Pawar,HOSPITALITY / RESTAURANT,SMG
2016,36883,7081,15001,Mr.,David,M,Dring,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,5169,16037,2016-07-01,2016-09-30,2016-09-14,Alderman Jason Ervin,500.00,36883,David,Dring,2016-10-18,2016-09-14,Ervin,HOSPITALITY / RESTAURANT,SMG
2016,36883,7081,15001,Mr.,David,M,Dring,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,5174,16039,2016-07-01,2016-09-30,2016-09-14,Alderman Patrick O'Connor,500.00,36883,David,Dring,2016-10-18,2016-09-14,O'Connor,HOSPITALITY / RESTAURANT,SMG
2016,36883,7081,15001,Mr.,David,M,Dring,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,5176,16029,2016-01-01,2016-03-31,2016-02-23,12th Ward Democratic Organization,500.00,36883,David,Dring,2016-10-18,2016-02-23,Cardenas,HOSPITALITY / RESTAURANT,SMG
2016,36883,7081,15001,Mr.,David,M,Dring,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,5182,16028,2016-01-01,2016-03-31,2016-02-24,Alderman Carrie M. Austin,500.00,36883,David,Dring,2016-10-18,2016-02-24,Austin,HOSPITALITY / RESTAURANT,SMG
2016,36883,7081,15001,Mr.,David,M,Dring,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,5193,16035,2016-04-01,2016-06-30,2016-06-22,Citizens for Deb Mell,300.00,36883,David,Dring,2016-10-18,2016-06-22,Mell,HOSPITALITY / RESTAURANT,SMG
2016,36883,7081,15001,Mr.,David,M,Dring,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,5198,16031,2016-04-01,2016-06-30,2016-06-22,Hopkins for Chicago,300.00,36883,David,Dring,2016-10-18,2016-06-22,Hopkins,HOSPITALITY / RESTAURANT,SMG
2016,36883,7081,15001,Mr.,David,M,Dring,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,5199,16034,2016-04-01,2016-06-30,2016-06-22,Citizens for Joe Moore,300.00,36883,David,Dring,2016-10-18,2016-06-22,Moore,HOSPITALITY / RESTAURANT,SMG
2016,36883,7081,15001,Mr.,David,M,Dring,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,5200,16027,2016-01-01,2016-03-31,2016-02-24,11th Ward Democratic Party Campaign Committee,300.00,36883,David,Dring,2016-10-18,2016-02-24,Thompson,HOSPITALITY / RESTAURANT,SMG
2016,36883,7081,15001,Mr.,David,M,Dring,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,5202,16033,2016-04-01,2016-06-30,2016-06-22,Friends of Carrie M. Austin,300.00,36883,David,Dring,2016-10-18,2016-06-22,Austin,HOSPITALITY / RESTAURANT,SMG
2016,36883,7081,15001,Mr.,David,M,Dring,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,5204,16030,2016-01-01,2016-03-31,2016-02-23,Alderman Scott Waguespack,500.00,36883,David,Dring,2016-10-18,2016-02-23,Waguespack,HOSPITALITY / RESTAURANT,SMG
2016,36883,7081,15001,Mr.,David,M,Dring,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,5205,16032,2016-04-01,2016-06-30,2016-06-22,24th Ward Democratic Organization Ald. Michael Scott,300.00,36883,David,Dring,2016-10-18,2016-06-22,Scott,HOSPITALITY / RESTAURANT,SMG
2016,36883,7081,15001,Mr.,David,M,Dring,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,5206,16038,2016-07-01,2016-09-30,2016-09-14,Alderman Carrie Austin 34th Ward Dem. Org.,300.00,36883,David,Dring,2016-10-18,2016-09-14,Austin,HOSPITALITY / RESTAURANT,SMG
2016,36882,7081,15001,Mr.,COURTNEY,C,NOTTAGE,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,5163,16022,2016-04-01,2016-06-30,2016-06-22,Citizens for Deb Mell,300.00,36882,COURTNEY,NOTTAGE,2016-10-18,2016-06-22,Mell,HOSPITALITY / RESTAURANT,SMG
2016,36882,7081,15001,Mr.,COURTNEY,C,NOTTAGE,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,5173,16018,2016-04-01,2016-06-30,2016-06-22,Citizens for Joe Moore,300.00,36882,COURTNEY,NOTTAGE,2016-10-18,2016-06-22,Moore,HOSPITALITY / RESTAURANT,SMG
2016,36882,7081,15001,Mr.,COURTNEY,C,NOTTAGE,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,5178,16015,2016-07-01,2016-09-30,2016-09-14,Alderman Carrie M. Austin 34th Ward Dem. Org.,300.00,36882,COURTNEY,NOTTAGE,2016-10-18,2016-09-14,Austin,HOSPITALITY / RESTAURANT,SMG
2016,36882,7081,15001,Mr.,COURTNEY,C,NOTTAGE,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,5179,16017,2016-07-01,2016-09-30,2016-09-14,Alderman Ameya Pawar,250.00,36882,COURTNEY,NOTTAGE,2016-10-18,2016-09-14,Pawar,HOSPITALITY / RESTAURANT,SMG
2016,36882,7081,15001,Mr.,COURTNEY,C,NOTTAGE,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,5183,16014,2016-07-01,2016-09-30,2016-09-14,Alderman Patrick O'Connor,500.00,36882,COURTNEY,NOTTAGE,2016-10-18,2016-09-14,O'Connor,HOSPITALITY / RESTAURANT,SMG
2016,36882,7081,15001,Mr.,COURTNEY,C,NOTTAGE,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,5184,16021,2016-04-01,2016-06-30,2016-06-22,Friends of Carrie M. Austin,300.00,36882,COURTNEY,NOTTAGE,2016-10-18,2016-06-22,Austin,HOSPITALITY / RESTAURANT,SMG
2016,36882,7081,15001,Mr.,COURTNEY,C,NOTTAGE,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,5190,16019,2016-04-01,2016-06-30,2016-06-22,Hopkins for Chicago,300.00,36882,COURTNEY,NOTTAGE,2016-10-18,2016-06-22,Hopkins,HOSPITALITY / RESTAURANT,SMG
2016,36882,7081,15001,Mr.,COURTNEY,C,NOTTAGE,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,5194,16020,2016-04-01,2016-06-30,2016-06-22,24th Ward Democratic Organization Ald. Michael Scott,300.00,36882,COURTNEY,NOTTAGE,2016-10-18,2016-06-22,Scott,HOSPITALITY / RESTAURANT,SMG
2016,36882,7081,15001,Mr.,COURTNEY,C,NOTTAGE,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,5196,16025,2016-01-01,2016-03-31,2016-02-23,12th Ward Democratic Organization,500.00,36882,COURTNEY,NOTTAGE,2016-10-18,2016-02-23,Cardenas,HOSPITALITY / RESTAURANT,SMG
2016,36882,7081,15001,Mr.,COURTNEY,C,NOTTAGE,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,5197,16024,2016-01-01,2016-03-31,2016-02-24,Alderman Carrie M. Austin,500.00,36882,COURTNEY,NOTTAGE,2016-10-18,2016-02-24,Austin,HOSPITALITY / RESTAURANT,SMG
2016,36882,7081,15001,Mr.,COURTNEY,C,NOTTAGE,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,5203,16026,2016-01-01,2016-03-31,2016-02-24,11th Ward Democratic Party Campaign Committee,300.00,36882,COURTNEY,NOTTAGE,2016-10-18,2016-02-24,Thompson,HOSPITALITY / RESTAURANT,SMG
2016,36882,7081,15001,Mr.,COURTNEY,C,NOTTAGE,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,5207,16016,2016-07-01,2016-09-30,2016-09-14,Alderman Jason Ervin,500.00,36882,COURTNEY,NOTTAGE,2016-10-18,2016-09-14,Ervin,HOSPITALITY / RESTAURANT,SMG
2016,36882,7081,15001,Mr.,COURTNEY,C,NOTTAGE,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,5209,16023,2016-01-01,2016-03-31,2016-02-23,Alderman Scott Waguespack,500.00,36882,COURTNEY,NOTTAGE,2016-10-18,2016-02-23,Waguespack,HOSPITALITY / RESTAURANT,SMG
2016,37402,7081,15001,Mr.,COURTNEY,C,NOTTAGE,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,5284,16380,2016-07-01,2016-09-30,2016-09-14,Alderman Patrick O'Connor,500.00,37402,COURTNEY,NOTTAGE,2016-11-02,2016-09-14,O'Connor,HOSPITALITY / RESTAURANT,SMG
2016,37402,7081,15001,Mr.,COURTNEY,C,NOTTAGE,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,5286,16377,2016-04-01,2016-06-30,2016-06-22,Citizens for Joe Moore,300.00,37402,COURTNEY,NOTTAGE,2016-11-02,2016-06-22,Moore,HOSPITALITY / RESTAURANT,SMG
2016,37402,7081,15001,Mr.,COURTNEY,C,NOTTAGE,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,5290,16386,2016-01-01,2016-03-31,2016-02-23,12th Ward Democratic Organization,500.00,37402,COURTNEY,NOTTAGE,2016-11-02,2016-02-23,Cardenas,HOSPITALITY / RESTAURANT,SMG
2016,37402,7081,15001,Mr.,COURTNEY,C,NOTTAGE,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,5297,16381,2016-07-01,2016-09-30,2016-09-14,Alderman Jason Ervin,500.00,37402,COURTNEY,NOTTAGE,2016-11-02,2016-09-14,Ervin,HOSPITALITY / RESTAURANT,SMG
2016,37402,7081,15001,Mr.,COURTNEY,C,NOTTAGE,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,5301,16385,2016-01-01,2016-03-31,2016-02-24,Alderman Carrie M. Austin,500.00,37402,COURTNEY,NOTTAGE,2016-11-02,2016-02-24,Austin,HOSPITALITY / RESTAURANT,SMG
2016,37402,7081,15001,Mr.,COURTNEY,C,NOTTAGE,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,5303,16375,2016-04-01,2016-06-30,2016-06-22,Hopkins for Chicago,300.00,37402,COURTNEY,NOTTAGE,2016-11-02,2016-06-22,Hopkins,HOSPITALITY / RESTAURANT,SMG
2016,37402,7081,15001,Mr.,COURTNEY,C,NOTTAGE,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,5307,16376,2016-04-01,2016-06-30,2016-06-22,24th Ward Democratic Organization Ald. Michael Scott,300.00,37402,COURTNEY,NOTTAGE,2016-11-02,2016-06-22,Scott,HOSPITALITY / RESTAURANT,SMG
2016,37402,7081,15001,Mr.,COURTNEY,C,NOTTAGE,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,5308,16374,2016-04-01,2016-06-30,2016-06-22,Friends of Carrie M. Austin,300.00,37402,COURTNEY,NOTTAGE,2016-11-02,2016-06-22,Austin,HOSPITALITY / RESTAURANT,SMG
2016,37402,7081,15001,Mr.,COURTNEY,C,NOTTAGE,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,5311,16378,2016-04-01,2016-06-30,2016-06-22,Citizens for Deb Mell,300.00,37402,COURTNEY,NOTTAGE,2016-11-02,2016-06-22,Mell,HOSPITALITY / RESTAURANT,SMG
2016,37402,7081,15001,Mr.,COURTNEY,C,NOTTAGE,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,5316,16383,2016-01-01,2016-03-31,2016-02-24,11th Ward Democratic Party Campaign Committee,300.00,37402,COURTNEY,NOTTAGE,2016-11-02,2016-02-24,Thompson,HOSPITALITY / RESTAURANT,SMG
2016,37402,7081,15001,Mr.,COURTNEY,C,NOTTAGE,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,5318,16384,2016-01-01,2016-03-31,2016-02-23,Alderman Scott Waguespack,500.00,37402,COURTNEY,NOTTAGE,2016-11-02,2016-02-23,Waguespack,HOSPITALITY / RESTAURANT,SMG
2016,37402,7081,15001,Mr.,COURTNEY,C,NOTTAGE,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,5319,16382,2016-07-01,2016-09-30,2016-09-14,Alderman Ameya Pawar,250.00,37402,COURTNEY,NOTTAGE,2016-11-02,2016-09-14,Pawar,HOSPITALITY / RESTAURANT,SMG
2016,37402,7081,15001,Mr.,COURTNEY,C,NOTTAGE,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,5320,16379,2016-07-01,2016-09-30,2016-09-14,Alderman Carrie M. Austin 34th Ward Dem. Org.,300.00,37402,COURTNEY,NOTTAGE,2016-11-02,2016-09-14,Austin,HOSPITALITY / RESTAURANT,SMG
2016,37402,7081,15001,Mr.,COURTNEY,C,NOTTAGE,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,5396,17162,2016-10-01,2016-12-31,2016-10-26,Alderman Edward M. Burke,1500.00,37402,COURTNEY,NOTTAGE,2017-01-05,2016-10-26,Burke,HOSPITALITY / RESTAURANT,SMG
2016,37402,7081,15001,Mr.,COURTNEY,C,NOTTAGE,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,5397,17164,2016-10-01,2016-12-31,2016-10-26,Alderman Tom Tunney,500.00,37402,COURTNEY,NOTTAGE,2017-01-05,2016-10-26,Tunney,HOSPITALITY / RESTAURANT,SMG
2016,37402,7081,15001,Mr.,COURTNEY,C,NOTTAGE,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,5400,17161,2016-10-01,2016-12-31,2016-10-26,Alderman Roderick T. Sawyer,300.00,37402,COURTNEY,NOTTAGE,2017-01-05,2016-10-26,Sawyer,HOSPITALITY / RESTAURANT,SMG
2016,37402,7081,15001,Mr.,COURTNEY,C,NOTTAGE,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,5402,17163,2016-10-01,2016-12-31,2016-10-26,Alderman Margaret Laurino,500.00,37402,COURTNEY,NOTTAGE,2017-01-05,2016-10-26,Laurino,HOSPITALITY / RESTAURANT,SMG
2016,37402,7081,15001,Mr.,COURTNEY,C,NOTTAGE,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,5407,17165,2016-10-01,2016-12-31,2016-10-26,Alderman Danny Solis,500.00,37402,COURTNEY,NOTTAGE,2017-01-05,2016-10-26,Solis,HOSPITALITY / RESTAURANT,SMG
2016,37402,7081,15001,Mr.,COURTNEY,C,NOTTAGE,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,5408,17166,2016-10-01,2016-12-31,2016-10-26,Alderman Pat Dowell,300.00,37402,COURTNEY,NOTTAGE,2017-01-05,2016-10-26,Dowell,HOSPITALITY / RESTAURANT,SMG
2016,37401,7081,15001,Mr.,MICHAEL,J,KASPER,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,5287,16366,2016-07-01,2016-09-30,2016-09-14,Alderman Ameya Pawar,250.00,37401,MICHAEL,KASPER,2016-11-02,2016-09-14,Pawar,HOSPITALITY / RESTAURANT,SMG
2016,37401,7081,15001,Mr.,MICHAEL,J,KASPER,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,5288,16372,2016-04-01,2016-06-30,2016-06-22,24th Ward Democratic Organization Ald. Michael Scott,300.00,37401,MICHAEL,KASPER,2016-11-02,2016-06-22,Scott,HOSPITALITY / RESTAURANT,SMG
2016,37401,7081,15001,Mr.,MICHAEL,J,KASPER,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,5289,16362,2016-01-01,2016-03-31,2016-02-23,Alderman Scott Waguespack,500.00,37401,MICHAEL,KASPER,2016-11-02,2016-02-23,Waguespack,HOSPITALITY / RESTAURANT,SMG
2016,37401,7081,15001,Mr.,MICHAEL,J,KASPER,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,5294,16368,2016-07-01,2016-09-30,2016-09-14,Alderman Carrie Austin 34th Ward Dem. Org.,300.00,37401,MICHAEL,KASPER,2016-11-02,2016-09-14,Austin,HOSPITALITY / RESTAURANT,SMG
